year,specefic_date,total sale_dollars,total state_bottle_cost,total state_bottle_retail,total bottles_sold,total volume_sold_liters
2019,07-09,2001.3600000000001,118.75,178.16,159,147.17000000000002
2019,07-12,2164.99,215.73000000000002,323.61000000000007,172,174.5
2019,12-10,3335.0899999999992,199.60999999999999,299.46000000000004,304,249.95000000000002
2019,02-14,1021.49,90.7,136.06,77,75.74
2019,02-19,1770.6799999999998,157.92000000000002,236.90000000000003,131,148.87
2019,05-03,6088.18,144.07,216.13000000000002,557,445.55
2019,08-22,788.01,70.35,105.53,123,97.10999999999999
2019,09-16,1047.3600000000001,125.35,188.03,85,109.42
2019,04-08,1818.6899999999998,210.51000000000002,315.78999999999996,186,167.11
2019,07-22,808.42,94.17,141.27,57,70.62
2019,07-15,2021.4899999999998,169.39000000000001,254.10000000000002,189,192.75
2019,01-25,1997.6699999999998,215.35,323.06000000000006,121,182.75
2019,12-19,1337.34,119.04999999999998,178.59,75,83.25
2019,03-28,1357.09,104.89,157.35,93,93.16999999999999
2019,02-05,1738.04,165.05,247.60000000000002,123,148.17
2019,08-14,3325.3199999999997,109.38000000000001,164.07,155,153.5
2019,05-13,1408.1000000000004,77.33,116.0,122,100.14000000000001
2019,06-15,448.40999999999997,33.76,50.650000000000006,84,53.55
2019,06-10,1559.0500000000002,142.95000000000002,214.45,116,128.24
2019,08-30,1664.1799999999998,171.03,256.57,156,146.60999999999999
2019,03-07,1162.44,64.61,96.93,96,96.0
2019,04-05,646.9499999999999,63.9,95.86000000000001,64,70.12
2019,08-07,1177.35,139.25,208.89,78,112.5
2019,09-03,822.98,90.23,135.37,68,92.24000000000001
2019,04-29,1538.53,105.01000000000002,157.54000000000002,111,109.49
2019,10-24,1488.4499999999998,112.55999999999999,168.87,129,124.62
2019,04-15,700.21,75.13,112.72,93,68.60999999999999
2019,04-30,1608.45,177.01,265.53,149,156.29
2019,10-14,527.22,52.64,78.97,73,60.370000000000005
2019,11-12,1177.6500000000003,105.45000000000002,158.19000000000003,138,109.5
2019,07-29,1554.9699999999998,121.12,181.70000000000002,144,114.52999999999999
2019,07-19,906.9599999999999,110.83000000000001,166.26000000000002,85,81.37
2019,01-15,880.29,75.64000000000001,113.47000000000003,104,84.10999999999999
2019,03-21,640.1100000000001,61.040000000000006,91.56,95,66.58999999999999
2019,03-06,1008.8,101.64000000000001,152.47000000000003,100,91.37
2019,02-15,410.51,31.450000000000003,47.18,82,52.12
2019,05-21,1488.1799999999998,120.70000000000002,181.06000000000003,129,120.49
2019,05-30,1166.01,57.06,85.6,154,88.12
2019,05-28,1950.1999999999998,186.22,279.35,118,152.98
2019,02-18,2818.5300000000007,224.23,336.38999999999993,161,173.72000000000003
2019,06-28,1912.53,179.21000000000004,268.84000000000003,116,132.8
2019,01-09,763.6700000000001,95.38,143.09000000000003,92,92.24000000000001
2019,09-06,1085.3,120.70000000000002,181.07000000000002,77,79.92
2019,12-06,4703.01,244.91000000000003,367.39000000000004,314,297.47
2019,02-26,1798.2000000000003,217.11,325.69000000000005,78,107.60999999999999
2019,08-02,1692.62,112.59,168.91000000000003,123,121.10999999999999
2019,12-03,1835.1599999999999,150.35000000000002,225.55000000000004,105,135.75
2019,10-03,1864.76,113.52000000000001,170.29000000000002,109,117.37
2019,01-04,2459.7599999999998,178.27,267.44000000000005,165,184.05
2019,05-10,10305.54,213.97,320.97,451,400.42
2019,06-17,1165.5300000000002,111.03,166.55,89,93.91
2019,09-19,1005.9600000000002,78.94,118.42,77,70.03999999999999
2019,06-26,1014.4600000000002,100.96000000000001,151.45999999999998,72,88.39
2019,12-12,3223.6099999999997,138.17000000000002,207.26999999999998,191,157.37
2019,02-04,2526.4999999999995,220.2,330.32,121,134.23
2019,12-23,3496.1300000000006,182.15,273.24,158,153.74
2019,06-18,1321.14,152.42000000000002,228.65,95,126.11
2019,10-02,942.2700000000001,110.91,166.37000000000003,66,91.5
2019,08-27,2573.97,161.77,242.67000000000002,153,166.62
2019,09-25,7307.94,148.58,222.88000000000002,398,658.99
2019,08-06,2513.4300000000003,142.46000000000004,213.70000000000002,187,263.27
2019,08-26,1109.46,90.33,135.51,81,93.75
2019,09-12,1865.42,145.75,218.64000000000004,106,130.0
2019,04-19,2645.91,279.40000000000003,419.11999999999995,140,213.8
2019,10-21,2142.24,102.2,153.31,108,99.0
2019,01-10,1246.62,45.809999999999995,68.72,90,67.5
2019,08-19,3436.4599999999996,236.83999999999997,355.28000000000003,129,161.5
2019,11-14,9687.75,74.78,112.18,317,257.99
2019,06-12,761.84,108.35,162.53,54,66.36
2019,01-17,848.7,133.48,200.23,40,63.730000000000004
2019,03-27,633.76,87.45,131.18,32,55.61
2019,03-15,741.24,81.36,122.03999999999999,36,70.5
2019,04-13,758.09,66.65,99.99,55,63.97
2019,01-31,1987.05,79.94,119.92000000000002,76,70.12
2019,08-28,4087.3599999999997,244.87,367.34000000000003,212,253.25
2019,12-27,1360.98,139.20000000000002,208.81,79,107.74000000000001
2019,03-13,994.6200000000001,89.67999999999999,134.53,55,53.769999999999996
2019,05-20,1348.8300000000002,131.54,197.32,87,128.25
2019,11-29,1523.3700000000003,150.75000000000003,226.13,69,96.75
2019,12-24,1330.11,71.53999999999999,107.31,49,60.370000000000005
2019,01-18,3220.6999999999994,170.75000000000003,256.15000000000003,380,420.5
2019,04-16,886.85,142.85000000000002,214.3,55,86.28999999999999
2019,02-13,856.8900000000001,107.61000000000001,161.43000000000004,49,77.47
2019,03-08,496.19999999999993,63.650000000000006,95.48,36,41.620000000000005
2019,08-21,528.5699999999999,61.97,92.96000000000001,38,55.49
2019,08-09,473.21,89.71,134.57999999999998,23,37.49
2019,03-22,345.08000000000004,48.71,73.07,18,26.37
2019,03-25,923.1,107.56,161.35,49,84.37
2019,08-29,4063.71,54.77,82.16,190,331.12
2019,05-08,547.05,104.73,157.1,22,37.120000000000005
2019,09-18,801.69,72.01,108.03,58,38.92
2019,12-28,1057.46,147.45000000000002,221.20000000000002,55,94.87
2019,08-23,1503.3000000000002,194.5,291.77000000000004,83,123.49000000000001
2019,07-04,211.38,19.52,29.28,14,16.9
2019,03-29,599.52,72.11,108.17000000000002,27,47.25
2019,06-20,375.84000000000003,49.17,73.75999999999999,20,28.75
2019,07-24,630.72,77.58000000000001,116.37,33,57.75
2019,02-22,721.1700000000001,83.02000000000001,124.53000000000002,41,68.0
