year,specefic_date,total sale_dollars,total state_bottle_cost,total state_bottle_retail,total bottles_sold,total volume_sold_liters
2021,07-09,2223.72,120.89000000000001,181.36,312,186.87
2021,11-19,1686.75,155.23000000000002,232.87,169,180.37
2021,11-26,2407.37,146.18,219.31000000000006,238,144.79000000000002
2021,03-12,2507.5099999999993,239.15,358.77000000000004,214,222.73000000000002
2021,03-19,3226.5400000000004,176.15,264.27000000000004,296,202.25
2021,01-04,2594.3,189.5,284.28000000000003,178,190.12
2021,03-30,3167.8600000000006,178.63,267.98,224,149.8
2021,04-14,2930.9999999999995,174.31,261.49,156,177.0
2021,02-15,1396.77,102.98,154.49,142,127.5
2021,02-16,966.63,119.17,178.77,49,60.370000000000005
2021,10-11,1605.8699999999997,153.91000000000003,230.90000000000003,120,138.0
2021,11-08,1615.4099999999999,143.60000000000002,215.42000000000002,119,111.27
2021,11-23,856.16,87.12,130.71,55,70.87
2021,05-11,1871.76,170.79000000000005,256.2,138,164.37
2021,02-17,2617.4300000000003,185.57000000000002,278.39000000000004,207,161.87
2021,11-29,2303.43,148.02,222.07000000000002,248,185.24
2021,06-18,2565.2899999999995,232.81000000000003,349.25,169,152.92
2021,04-23,1729.8899999999999,170.89,256.37,181,177.37
2021,09-17,1714.0199999999998,210.85999999999999,316.3,89,99.37
2021,05-05,1852.7399999999998,163.5,245.26999999999998,142,161.17
2021,10-14,3069.6000000000004,126.78,190.19,174,160.5
2021,12-09,4144.2,166.96999999999997,250.46999999999997,263,184.27
2021,11-11,1611.36,89.09,133.65000000000003,144,114.0
2021,11-22,3261.5000000000005,302.65999999999997,454.03,154,166.99
2021,12-01,3561.48,201.13000000000002,301.72999999999996,232,210.37
2021,05-03,2443.29,160.95000000000002,241.44,169,156.37
2021,10-25,2525.9100000000003,163.06,244.62,145,150.75
2021,06-05,944.91,76.87,115.31,61,81.37
2021,09-20,1486.1399999999999,91.35000000000001,137.04,119,109.49000000000001
2021,12-17,2680.96,143.55,215.34999999999997,228,170.64000000000001
2021,10-27,2410.56,137.10000000000002,205.66000000000003,138,145.5
2021,11-18,2274.31,183.49999999999997,275.27000000000004,145,115.47
2021,03-24,6368.309999999999,158.33,237.52,493,405.37
2021,08-17,2042.7499999999998,161.56,242.37,167,145.37
2021,10-20,3489.6499999999996,249.82999999999998,374.7700000000001,239,205.87
2021,01-19,3221.7599999999993,231.04000000000002,346.59000000000003,171,203.25
2021,06-16,2201.16,164.43000000000004,246.66,121,138.37
2021,04-28,2873.9,208.86,313.31,148,161.62
2021,01-06,2299.38,127.53999999999999,191.32,168,132.0
2021,02-05,2523.18,167.33,251.04000000000005,191,174.55
2021,02-12,1962.58,195.13,292.73,109,159.25
2021,02-09,5671.759999999998,208.98999999999995,313.54,456,665.26
2021,09-02,808.41,60.5,90.75,43,49.870000000000005
2021,07-06,2415.12,181.45000000000002,272.21000000000004,135,159.12
2021,07-15,2087.6099999999997,128.32999999999998,192.5,135,140.25
2021,03-08,1593.4199999999998,114.24,171.38,157,135.37
2021,10-21,1881.8799999999999,193.41,290.13000000000005,122,125.44000000000001
2021,04-13,2128.83,129.70000000000002,194.56,192,156.0
2021,12-31,2429.19,160.81,241.24000000000004,183,145.05
2021,09-07,2394.1200000000003,172.63,258.96000000000004,135,115.83000000000001
2021,12-08,2875.65,211.98999999999998,318.0,154,162.65
2021,08-10,2368.41,342.1499999999999,513.24,97,145.8
2021,10-19,4128.23,349.72999999999996,526.29,266,236.83
2021,03-17,2766.1000000000004,264.07,396.12,170,179.75
2021,12-07,4077.63,155.8,233.71999999999997,176,243.74
2021,04-01,1227.8099999999997,83.03,124.56000000000003,74,78.74
2021,06-14,7572.629999999999,104.69,157.04999999999998,436,636.49
2021,02-01,1287.8399999999997,97.10000000000001,145.67000000000002,162,145.5
2021,02-25,1782.87,153.94,230.94,163,132.67
2021,11-15,1390.0200000000002,126.74000000000001,190.13,102,88.5
2021,05-18,2146.62,155.32000000000002,233.02000000000004,238,202.87
2021,03-16,1862.6999999999998,138.16,207.26000000000002,150,148.5
2021,04-15,1347.02,121.20000000000002,181.83,103,109.25
2021,10-08,3184.2000000000003,177.01999999999998,265.55000000000007,168,169.2
2021,10-15,2161.41,121.74,182.62,166,128.32
2021,10-22,3872.0099999999998,223.69,335.57000000000005,290,238.55
2021,11-04,2614.56,105.21000000000001,157.83,195,118.05
2021,09-11,2288.96,158.49,237.75,173,121.42
2021,03-03,1568.9699999999998,113.77000000000001,170.68,130,112.12
2021,05-07,1396.26,126.66,190.01,126,130.5
2021,03-09,2649.2,200.8,301.22,211,168.67000000000002
2021,08-06,2365.5499999999997,297.7299999999999,446.62,119,176.36
2021,01-13,1755.4599999999998,161.17000000000002,241.77,128,130.25
2021,10-13,7663.699999999998,203.62,305.46000000000004,518,439.49
2021,07-30,2796.1099999999997,280.1,420.2,156,198.66
2021,05-19,2809.1099999999997,182.82,274.27,216,204.87
2021,07-07,4846.57,163.65,245.49,214,201.35999999999999
2021,05-24,1929.06,85.75999999999999,128.65,159,98.25
2021,07-05,2194.6800000000003,198.36999999999998,297.58000000000004,183,130.98000000000002
2021,10-26,8022.669999999999,210.14999999999998,315.26000000000005,516,552.34
2021,05-04,5680.23,124.13,186.20000000000005,221,171.74
2021,07-23,2282.04,202.13000000000002,303.21000000000004,174,208.5
2021,05-10,2540.46,235.88999999999996,353.87,155,178.49
2021,12-06,2175.62,205.90999999999997,308.89,137,164.99
2021,08-04,1855.46,197.93,296.91,95,78.29
2021,08-18,1779.72,119.16999999999999,178.77,72,88.5
2021,06-02,3027.24,236.54000000000002,354.85,234,174.66000000000003
2021,09-30,2230.92,170.51,255.8,108,101.24
2021,08-09,3248.7400000000002,234.16,351.26,160,155.91000000000003
2021,05-20,2338.82,122.88000000000001,184.34,128,99.16999999999999
2021,11-02,2533.6499999999996,282.90999999999997,424.41,212,207.67000000000002
2021,10-29,1933.4299999999998,191.42,287.15000000000003,139,147.07
2021,01-15,1918.3199999999997,151.24999999999997,226.92000000000002,135,140.25
2021,12-10,1523.5199999999998,109.55000000000001,164.35,141,132.74
2021,05-13,3837.21,103.34,155.04000000000002,435,635.15
2021,07-02,1631.24,163.94,245.94000000000003,116,146.62
2021,08-20,1102.1299999999999,122.53,183.82,130,123.72999999999999
2021,03-22,21219.410000000003,158.8,238.20999999999998,1018,1576.12
2021,01-27,3959.7000000000003,92.71000000000001,139.08,302,231.74
2021,10-04,1229.9099999999999,102.85000000000001,154.29,162,85.16999999999999
2021,04-21,2784.84,178.15,267.25,209,158.0
2021,09-24,2897.79,273.05999999999995,409.61,183,159.12
2021,05-25,2928.0599999999995,226.23000000000002,339.37000000000006,196,227.62
2021,07-26,1848.9699999999998,180.68999999999997,271.06,78,84.35999999999999
2021,01-07,1890.6299999999999,121.03,181.56,97,96.37
2021,08-11,1114.15,176.05,264.1,72,99.29
2021,08-24,1639.2000000000003,139.76000000000002,209.67000000000002,153,149.60999999999999
2021,01-18,1209.0,100.07,150.10999999999999,96,120.0
2021,04-08,1760.34,166.13,249.21,115,127.87
2021,06-23,1406.07,127.41999999999999,191.15000000000003,135,122.25
2021,09-01,1212.75,148.73,223.11,66,91.5
2021,02-26,1593.92,127.96000000000001,191.96000000000004,161,119.53999999999999
2021,09-10,1120.2,83.84,125.77000000000001,113,80.99
2021,06-28,1448.1099999999997,121.84,182.8,133,127.99
2021,07-16,664.6899999999999,54.199999999999996,81.32,68,67.25
2021,11-24,2455.2200000000003,215.85,323.81,117,128.60999999999999
2021,08-16,22248.300000000003,52.18,78.28,1188,1965.0
2021,09-15,1083.21,54.470000000000006,81.73,117,90.75
2021,09-16,1465.05,110.58,165.89000000000001,109,117.37
2021,10-12,1733.46,104.05,156.09,203,140.24
2021,09-28,18907.609999999997,188.12,282.21000000000004,1055,1665.25
2021,05-26,2410.76,151.74,227.64,175,256.87
2021,08-13,6640.98,170.85000000000002,256.32000000000005,534,433.51
2021,01-21,805.62,86.41,129.62,75,65.25
2021,04-02,1612.47,190.36,285.56000000000006,110,123.74000000000001
2021,12-16,7281.949999999999,199.09,298.67,523,695.62
2021,06-15,1794.5700000000004,185.01000000000005,277.53000000000003,154,172.5
2021,06-21,1733.1000000000001,125.23,187.87,208,126.22
2021,12-27,2533.05,185.98,278.98,167,151.49
2021,06-30,5245.229999999999,172.61,258.93,316,225.37
2021,06-29,16882.920000000002,193.75,290.65,1300,2063.62
2021,02-19,1628.58,143.07999999999998,214.64,138,114.3
2021,04-22,1335.75,113.28,169.94,150,106.5
2021,09-23,741.71,61.6,92.41,98,78.74
2021,09-21,1675.2,216.77,325.19000000000005,150,130.5
2021,11-03,2362.59,154.23,231.36,199,184.87
2021,07-12,3928.63,100.39000000000001,150.60000000000002,155,112.49000000000001
2021,07-20,1714.67,172.87,259.32000000000005,122,125.97
2021,03-05,2309.8199999999997,253.85,380.8,162,191.24
2021,03-15,916.41,91.28,136.93,76,55.1
2021,01-29,2418.2,237.38,356.1,178,196.12
2021,06-17,1245.78,75.67,113.52000000000001,122,114.74000000000001
2021,03-01,1769.28,101.98,152.98000000000002,126,124.5
2021,08-27,1006.36,148.86000000000004,223.32000000000002,73,98.23
2021,08-19,785.1600000000001,61.86,92.78999999999999,63,62.25
2021,07-27,2197.42,234.56000000000003,351.88000000000005,129,144.86
2021,07-01,1058.4000000000003,112.08000000000001,168.15,74,102.74000000000001
2021,05-22,566.58,23.119999999999997,34.690000000000005,60,39.0
2021,08-31,1560.02,132.17000000000002,198.28000000000003,87,99.12
2021,12-03,2765.0999999999995,126.53,189.81,195,265.77
2021,04-05,2081.2799999999997,137.07999999999998,205.65,103,106.87
2021,06-22,1348.7999999999997,139.38,209.09,79,86.62
2021,06-24,1127.4299999999998,63.0,94.52000000000001,103,69.66999999999999
2021,12-23,2101.75,265.63,398.47,136,139.10999999999999
2021,10-18,1150.47,103.28000000000002,154.93000000000004,73,102.37
2021,11-17,2187.89,154.81,232.23000000000002,130,112.12
2021,11-30,1331.94,96.11,144.18,100,83.62
2021,05-21,1496.6999999999998,144.92000000000002,217.40000000000003,91,109.87
2021,08-25,1518.98,100.87,151.32000000000002,134,109.49
2021,04-07,2069.8300000000004,169.36,254.07000000000002,158,135.74
2021,08-02,1083.89,92.19,138.3,58,66.65
2021,09-09,3091.11,289.47,434.22999999999996,141,174.75
2021,08-26,4643.55,139.32000000000002,209.00000000000003,247,382.87
2021,03-26,1372.8400000000001,151.63000000000002,227.48000000000002,86,118.12
2021,12-22,1724.6000000000001,160.84,241.28000000000003,115,114.67
2021,05-17,2662.59,175.28,262.94,112,122.62
2021,02-23,1129.5,107.38000000000001,161.08,55,70.87
2021,03-31,3454.68,147.60000000000002,221.42000000000002,198,165.3
2021,03-11,1236.1200000000001,140.28,210.42000000000002,89,104.99
2021,01-14,1824.6599999999999,126.53999999999999,189.84,93,114.75
2021,02-18,780.75,44.74,67.11,63,62.25
2021,08-23,1603.25,185.28000000000003,277.95000000000005,78,108.36
2021,02-22,1067.69,85.88000000000001,128.84,85,99.37
2021,09-27,1645.2899999999997,131.51,197.29000000000002,118,115.12
2021,06-03,7396.659999999998,145.46,218.22000000000003,401,407.04999999999995
2021,01-28,16304.220000000001,71.74000000000001,107.63,718,559.12
2021,03-18,2342.91,132.57,198.87,152,211.87
2021,05-06,986.5699999999999,57.57,86.37,86,57.739999999999995
2021,02-03,2433.99,249.21,373.83000000000004,106,154.5
2021,12-28,2123.16,206.13,309.23,102,130.5
2021,03-04,1108.2,95.15,142.74000000000004,48,60.0
2021,11-10,1264.4399999999998,127.59,191.41000000000003,60,81.0
2021,08-30,5261.0,121.37,182.08000000000004,253,237.37
2021,06-07,5885.399999999999,228.34,342.54,303,210.75
2021,02-11,1170.8700000000001,98.95,148.44000000000003,48,60.0
2021,01-11,2190.5,166.88,250.35,111,142.10999999999999
2021,12-13,8365.02,86.44,129.67,228,195.0
2021,04-29,2224.8199999999997,166.37,249.58,152,131.24
2021,06-01,1588.85,152.46,228.72000000000003,68,92.24000000000001
2021,12-20,1011.0300000000001,85.39,128.09000000000003,52,56.15
2021,07-19,472.68,68.56,102.85,35,58.49
2021,04-20,1400.27,191.65000000000003,287.5,74,121.61
2021,01-25,448.40999999999997,62.07,93.11000000000001,29,47.99
2021,05-28,2583.83,330.44,495.7,106,148.89
2021,05-12,1741.7399999999998,247.17999999999998,370.81000000000006,67,115.87
2021,01-12,7793.089999999999,136.64000000000001,204.99,608,1061.24
2021,01-22,1905.09,215.42999999999998,323.19000000000005,78,131.37
2021,04-12,662.69,101.62,152.45,25,42.370000000000005
2021,12-05,12.74,8.49,12.74,1,0.37
2021,06-12,105.33,17.95,26.93,7,10.87
2021,07-28,1264.9399999999998,160.03000000000003,240.06000000000003,46,79.12
2021,08-03,1132.8600000000001,131.05,196.59,88,83.17
2021,05-14,4936.05,162.01,243.04000000000002,276,241.8
2021,05-15,51.99,11.55,17.33,3,5.25
2021,05-23,86.66,8.25,12.38,7,5.25
2021,07-04,94.5,10.5,15.75,6,10.5
2021,06-10,893.1,99.23000000000002,148.85,48,84.0
2021,09-06,85.5,9.5,14.25,6,10.5
